UCSBDiningCommonsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,allCommonss,41,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsControllerTests]/[method:logged_in_user_can_get_all_ucsbdiningcommons()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$deleteUCSBDiningCommonsMenuItems$2,131,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:admin_tries_to_delete_non_existant_ucsbdiningcommonsmenuitems_and_gets_right_error_message()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getById$0,58,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:test_that_logged_in_user_can_get_by_id_when_the_id_does_not_exist()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$updateUCSBDiningCommonsMenuItems$1,107,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:admin_cannot_edit_ucsbdiningcommonsmenuitems_that_does_not_exist()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,postUCSBDiningCommonsMenuItems,81,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:an_admin_user_can_post_a_new_ucsbdiningcommonsmenuitems()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,postUCSBDiningCommonsMenuItems,82,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:an_admin_user_can_post_a_new_ucsbdiningcommonsmenuitems()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,postUCSBDiningCommonsMenuItems,83,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:an_admin_user_can_post_a_new_ucsbdiningcommonsmenuitems()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,postUCSBDiningCommonsMenuItems,87,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:an_admin_user_can_post_a_new_ucsbdiningcommonsmenuitems()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateUCSBDiningCommonsMenuItems,109,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:admin_can_edit_an_existing_ucsbdiningcommonsmenuitems()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateUCSBDiningCommonsMenuItems,110,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:admin_can_edit_an_existing_ucsbdiningcommonsmenuitems()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateUCSBDiningCommonsMenuItems,111,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:admin_can_edit_an_existing_ucsbdiningcommonsmenuitems()]
UCSBDiningCommonsMenuItemsController.java,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,updateUCSBDiningCommonsMenuItems,115,KILLED,edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UCSBDiningCommonsMenuItemsControllerTests]/[method:admin_can_edit_an_existing_ucsbdiningcommonsmenuitems()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,allRestaurants,39,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:logged_in_user_can_get_all_restaurants()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteRestaurant,97,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:admin_can_delete_a_restaurant()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,deleteRestaurant,98,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:admin_can_delete_a_restaurant()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getById,57,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:test_that_logged_in_user_can_get_by_id_when_the_id_exists()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$deleteRestaurant$1,95,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:admin_tries_to_delete_non_existant_restaurant_and_gets_right_error_message()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getById$0,55,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:test_that_logged_in_user_can_get_by_id_when_the_id_does_not_exist()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$updateRestaurant$2,117,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:admin_cannot_edit_restaurant_that_does_not_exist()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,postRestaurant,75,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:an_admin_user_can_post_a_new_restaurant()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,postRestaurant,76,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:an_admin_user_can_post_a_new_restaurant()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,postRestaurant,79,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:an_admin_user_can_post_a_new_restaurant()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateRestaurant,119,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:admin_can_edit_an_existing_restaurant()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,updateRestaurant,120,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:admin_can_edit_an_existing_restaurant()]
RestaurantsController.java,edu.ucsb.cs156.example.controllers.RestaurantsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,updateRestaurant,124,KILLED,edu.ucsb.cs156.example.controllers.RestaurantsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RestaurantsControllerTests]/[method:admin_can_edit_an_existing_restaurant()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,allJobs,41,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_get_all_jobs()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteAllJobs,48,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_delete_all_jobs()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,deleteAllJobs,49,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_delete_all_jobs()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,deleteAllJobs,69,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_delete_specific_job()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,deleteAllJobs,72,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_delete_specific_job()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,deleteAllJobs,70,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_gets_reasonable_error_when_deleting_non_existing_job()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,deleteAllJobs,73,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_delete_specific_job()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getJobLogById,62,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:api_getJobLogById__admin_logged_in__returns_job_by_id()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,getJobLogs,92,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:test_getJobLogs_admin_can_get_job_log()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getJobLogById$0,60,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:api_getJobLogById__admin_logged_in__returns_not_found_for_missing_job()]
JobsController.java,edu.ucsb.cs156.example.controllers.JobsController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,launchTestJob,84,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
JobService.java,edu.ucsb.cs156.example.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,getJobLogs,51,KILLED,edu.ucsb.cs156.example.services.JobLogsServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.JobLogsServiceTests]/[method:test_getJobLogs_with_null_log()]
JobService.java,edu.ucsb.cs156.example.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,lambda$getJobLogs$0,48,KILLED,edu.ucsb.cs156.example.services.JobLogsServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.JobLogsServiceTests]/[method:test_getJobLogs_job_not_found()]
JobService.java,edu.ucsb.cs156.example.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runAsJob,23,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
JobService.java,edu.ucsb.cs156.example.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,runAsJob,25,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
JobService.java,edu.ucsb.cs156.example.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runJobAsync,33,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
JobService.java,edu.ucsb.cs156.example.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runJobAsync,35,TIMED_OUT,none
JobService.java,edu.ucsb.cs156.example.services.jobs.JobService,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,runJobAsync,40,TIMED_OUT,none
SystemInfoServiceImpl.java,edu.ucsb.cs156.example.services.SystemInfoServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getSystemInfo,60,KILLED,edu.ucsb.cs156.example.services.SystemInfoServiceImplTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.SystemInfoServiceImplTests]/[method:test_getSystemInfo()]
SystemInfoServiceImpl.java,edu.ucsb.cs156.example.services.SystemInfoServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,githubUrl,39,KILLED,edu.ucsb.cs156.example.services.SystemInfoServiceImplTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.SystemInfoServiceImplTests]/[method:test_githubUrl()]
SystemInfoServiceImpl.java,edu.ucsb.cs156.example.services.SystemInfoServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,githubUrl,39,KILLED,edu.ucsb.cs156.example.services.SystemInfoServiceImplTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.SystemInfoServiceImplTests]/[method:test_githubUrl()]
SystemInfoServiceImpl.java,edu.ucsb.cs156.example.services.SystemInfoServiceImpl,org.pitest.mutationtest.engine.gregor.mutators.returns.EmptyObjectReturnValsMutator,githubUrl,39,KILLED,edu.ucsb.cs156.example.services.SystemInfoServiceImplTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.SystemInfoServiceImplTests]/[method:test_githubUrl()]
TestJob.java,edu.ucsb.cs156.example.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,accept,22,TIMED_OUT,none
TestJob.java,edu.ucsb.cs156.example.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,20,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
TestJob.java,edu.ucsb.cs156.example.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,21,KILLED,edu.ucsb.cs156.example.controllers.JobsControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.JobsControllerTests]/[method:admin_can_launch_test_job()]
TestJob.java,edu.ucsb.cs156.example.jobs.TestJob,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,accept,25,TIMED_OUT,none
ApiController.java,edu.ucsb.cs156.example.controllers.ApiController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,genericMessage,34,KILLED,edu.ucsb.cs156.example.controllers.ApiControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.ApiControllerTests]/[method:generic_message_test()]
ApiController.java,edu.ucsb.cs156.example.controllers.ApiController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCurrentUser,24,KILLED,edu.ucsb.cs156.example.controllers.UserInfoControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UserInfoControllerTests]/[method:currentUser__logged_in()]
ApiController.java,edu.ucsb.cs156.example.controllers.ApiController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,handleGenericException,46,KILLED,edu.ucsb.cs156.example.controllers.RecommendationRequestControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.RecommendationRequestControllerTests]/[method:test_that_logged_in_user_can_get_by_id_when_the_id_does_not_exist()]
JobContext.java,edu.ucsb.cs156.example.services.jobs.JobContext,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,log,16,KILLED,edu.ucsb.cs156.example.services.jobs.JobContextTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.jobs.JobContextTests]/[method:when_jobs_repository_is_null_does_not_save()]
JobContext.java,edu.ucsb.cs156.example.services.jobs.JobContext,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,log,18,KILLED,edu.ucsb.cs156.example.services.jobs.JobContextTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.jobs.JobContextTests]/[method:when_jobs_repository_is_null_does_not_save()]
JobContext.java,edu.ucsb.cs156.example.services.jobs.JobContext,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,log,17,KILLED,edu.ucsb.cs156.example.services.jobs.JobContextTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.jobs.JobContextTests]/[method:when_jobs_repository_is_null_does_not_save()]
CurrentUserService.java,edu.ucsb.cs156.example.services.CurrentUserService,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,isLoggedIn,42,KILLED,edu.ucsb.cs156.example.services.CurrentUserServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.CurrentUserServiceTests]/[method:test_isLoggedIn_returns_true()]
CurrentUserService.java,edu.ucsb.cs156.example.services.CurrentUserService,org.pitest.mutationtest.engine.gregor.mutators.returns.BooleanTrueReturnValsMutator,isLoggedIn,42,KILLED,edu.ucsb.cs156.example.services.CurrentUserServiceTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.services.CurrentUserServiceTests]/[method:test_isLoggedIn_returns_false()]
UserInfoController.java,edu.ucsb.cs156.example.controllers.UserInfoController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getCurrentUser,26,KILLED,edu.ucsb.cs156.example.controllers.UserInfoControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UserInfoControllerTests]/[method:currentUser__logged_in()]
SystemInfoController.java,edu.ucsb.cs156.example.controllers.SystemInfoController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,getSystemInfo,38,KILLED,edu.ucsb.cs156.example.controllers.SystemInfoControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.SystemInfoControllerTests]/[method:systemInfo__admin_logged_in()]
UsersController.java,edu.ucsb.cs156.example.controllers.UsersController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,users,41,KILLED,edu.ucsb.cs156.example.controllers.UsersControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.UsersControllerTests]/[method:users__admin_logged_in()]
CSRFController.java,edu.ucsb.cs156.example.controllers.CSRFController,org.pitest.mutationtest.engine.gregor.mutators.returns.NullReturnValsMutator,csrf,30,KILLED,edu.ucsb.cs156.example.controllers.CSRFControllerTests.[engine:junit-jupiter]/[class:edu.ucsb.cs156.example.controllers.CSRFControllerTests]/[method:csrf_returns_ok()]
